seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
880	0	0.70490323828999	0.7063953	0.0009221083	17.72692	17.41099	-1.00431944857004
881	0	0.74253288123291	0.7674419	0.0009154362	17.80983	17.55253	-1.0278333039115
882	0	0.686885531595908	0.6918605	0.001494717	17.74805	17.55718	-1.07194847990595
883	0	0.730642541893758	0.8255814	0.001198558	17.90077	17.6871	-1.86113556575921
884	0	0.667001362820156	0.6627907	0.001091043	17.70672	17.4165	-0.810438701667695
885	0	0.662013478577137	0.6017442	0.001184645	17.32417	17.05878	-0.226279414319871
886	0	0.650934105599299	0.7151163	0.001743919	17.62461	17.32729	-0.85202678475803
887	0	0.74528285600245	0.7994186	0.0009602573	17.87163	17.65651	-1.10071461293649
888	0	0.667366171674803	0.6424419	0.0005304983	17.61477	17.28327	-0.705478241861657
889	0	0.721756697935052	0.8052326	0.001595079	17.88553	17.64533	-1.68721519530734
88	0	0.738774083252065	0.7587209	0.000832505	17.87401	17.6373	-1.84116887285457
890	0	0.733120712637901	0.8284884	0.001991358	17.95112	17.73937	-1.45749649062533
891	0	0.69923751540482	0.6918605	0.0008267447	17.71327	17.50627	-1.11160606316273
892	0	0.745610613841563	0.7994186	0.0006977573	17.94775	17.6887	-1.31409811517024
893	0	0.661240471433848	0.6918605	0.001265263	17.65178	17.28054	-0.897488002978983
894	0	0.671322765410878	0.6540698	0.001859023	17.65221	17.29646	-0.611019400064465
895	0	0.667549902829342	0.6395349	0.001478886	17.6284	17.1876	-0.482955495815778
896	0	0.728561845514923	0.7209302	0.001031396	17.82691	17.59528	-1.30385811549489
897	0	0.683144742553122	0.6831395	0.001630935	17.67652	17.27602	-1.0811913830944
898	0	0.712226632144302	0.7412791	0.001082143	17.82613	17.5903	-1.08821877565055
899	0	0.730756352236494	0.7122093	0.001081913	17.85745	17.57816	-1.16126051649867
89	0	0.712601027730852	0.6686047	0.001409884	17.70656	17.42892	-0.942748771323828
8	0	0.722983902459964	0.7063953	0.0009742117	17.65202	17.29167	-0.628916622712916
900	0	0.652191909519024	0.630814	0.0008862758	17.5725	17.26788	-0.692539868608071
901	0	0.689985700789839	0.7005814	0.000853981	17.63994	17.3021	-0.683100438413041
902	0	0.712631523259915	0.7616279	0.002326718	17.76668	17.35501	-0.808499529606345
903	0	0.6785165815847	0.627907	0.001503761	17.71388	17.2965	-0.585883471821978
904	0	0.714806199562736	0.6976744	0.0009487545	17.70081	17.42354	-1.06780004500277
905	0	0.656184984487481	0.6627907	0.001009182	17.59773	17.26667	-0.683987708266989
906	0	0.670410200650804	0.7267442	0.001798825	17.7668	17.42551	-1.09359365744949
907	0	0.736901854118332	0.7180233	0.0008584781	17.90689	17.59863	-1.42057049780031
908	0	0.663246541959234	0.6133721	0.002602008	17.68154	17.35277	-1.1339495822627
909	0	0.657412481843494	0.6395349	0.0007123428	17.60259	17.23055	-0.655152696072103
90	0	0.683165635960177	0.7209302	0.0007663788	17.70262	17.30038	-1.02315304274283
910	0	0.683961918158457	0.755814	0.001119043	17.69771	17.38994	-0.962190404891512
911	0	0.711840962781571	0.7238372	0.001003723	17.92618	17.68303	-1.4688353646633
912	0	0.67788843952585	0.630814	0.0008751321	17.62477	17.33435	-0.845470247002557
913	0	0.743218178045936	0.7703488	0.0009383531	17.88629	17.59226	-1.43814854323162
914	0	0.720664214086719	0.6947674	0.0009675098	17.87489	17.63035	-1.41405250398597
915	0	0.703899450553581	0.6947674	0.0009167189	17.74246	17.43465	-1.22948739848504
916	0	0.714914723671973	0.6860465	0.0009443117	17.71275	17.33467	-0.804820696382575
917	0	0.734417795296758	0.75	0.0008507796	17.95843	17.75375	-1.61262330394814
918	0	0.730581787903793	0.8110465	0.001158617	18.02621	17.73736	-1.67410497521449
919	0	0.700205218978226	0.7238372	0.001031184	17.75266	17.45581	-1.32564019159735
91	0	0.717222120729275	0.747093	0.001203716	17.88269	17.56359	-1.40999059139959
920	0	0.698763056634925	0.7005814	0.0008947496	17.75894	17.36112	-0.890308854374276
921	0	0.735755591862835	0.744186	0.00104332	17.9023	17.61569	-1.36104552764793
922	0	0.736348113208078	0.7965116	0.001262271	17.87408	17.64456	-1.25248853402932
923	0	0.669353329739533	0.6656977	0.0008927729	17.65761	17.35531	-0.803376404545419
924	0	0.693812330579385	0.6395349	0.001696787	17.64689	17.20627	-0.449258110687936
925	0	0.663141554431058	0.6598837	0.00109455	17.61497	17.21575	-0.787714446297146
926	0	0.666253825742751	0.6511628	0.001149481	17.67178	17.29194	-0.713620860568622
927	0	0.733445328008383	0.7645349	0.0009727034	17.91757	17.63879	-1.01366239818975
928	0	0.67171652300749	0.6802326	0.0009991825	17.344	17.15638	-0.307211811048322
929	0	0.724768287758343	0.7877907	0.0008490858	17.82636	17.50641	-0.708789917997781
92	0	0.672345068794675	0.7063953	0.001360508	17.82577	17.59057	-1.43939157166264
930	0	0.673770145419985	0.7238372	0.001348066	17.74488	17.40397	-0.887887768813647
931	0	0.725675928895362	0.7267442	0.001087715	17.87352	17.63065	-1.20900566986206
932	0	0.737713020807132	0.7587209	0.001362529	17.84899	17.64136	-1.86024468371634
933	0	0.718044217699207	0.6773256	0.001428989	17.73877	17.47444	-1.26590814639268
