seed	s	h	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
10000	0.00790396481752396	0.5	0.497867236286402	0.9506403	0.5144242	0.4979098	9.945602e-05	1.94007e-05	0.5143649	16.61537	16.64875	1.124058	18.10696	0	0	23.62572	0.0009497428	0.00491497134097589
1000	0.110914613073692	0.5	0.195663467608392	0.9999134	0.4032252	0.2548104	0.001067824	0.0005911588	0.3194895	16.18452	16.20843	0.9966265	17.80776	0	0	17.50981	0	1.00302982256224
1001	0.196902193315327	0.5	0.879793540388346	0.9995363	0.9758607	0.9226607	0.0001568413	7.430161e-05	0.9497824	18.72211	18.57121	0.412766	19.27618	0.1983779	0.04501217	6.953364	0.9982588	-3.17780439704762
1002	0.112917489139363	0.5	0.175240919925272	0.9997034	0.3662248	0.2405524	0.0007279818	0.0003793417	0.2993471	16.15622	16.1547	1.011781	17.78386	0	0	16.78021	0	1.15430548286779
1003	0.142956469394267	0.5	0.689626699127257	0.9992559	0.8804116	0.7672609	0.0008100542	0.0003189133	0.8265928	17.91197	17.66807	0.861656	18.73753	0.004652104	6.742179e-05	17.17827	0.6177681	-1.80564941455092
1004	0.147879758803174	0.5	0.525090111978352	0.9999533	0.7946181	0.6180383	0.001556354	0.0005786819	0.702777	17.37178	17.09679	1.032372	18.3685	0.0001494024	0	22.30042	0.04728928	-0.780728283009991
1005	0.00746411709114909	0.5	0.238411431014538	0.9169487	0.2568658	0.2442933	6.618017e-05	2.043382e-05	0.2584685	16.13832	16.1486	1.097579	17.80528	0	0	17.33081	0	1.24930824520352
1006	0.105225031916052	0.5	0.340696624666452	0.999985	0.572596	0.4128436	0.001117737	0.000626966	0.4810645	16.47737	16.49798	1.093212	17.97307	0	0	22.62374	0	0.267022527911397
1007	0.0406707918737084	0.5	0.250768932700157	0.9924289	0.3351998	0.2864332	0.0002714222	7.499903e-05	0.3141472	16.27137	16.26346	1.076905	17.84413	0	0	19.13039	0	0.936926435426307
1008	0.092428931593895	0.5	0.836232209205627	0.9991157	0.9265532	0.8702071	0.0002243009	5.468951e-05	0.9033439	18.37526	18.19559	0.6279453	19.08423	0.06212095	0.00715384	10.91866	0.9688564	-2.63588408128973
1009	0.112058202922344	0.5	0.158750555850565	0.9998466	0.3532647	0.2187108	0.0009510626	0.0003057354	0.2911951	16.12772	16.11347	1.113532	17.78528	0	0	15.53837	0	1.28627901846064
100	0.0692176236305386	0.5	0.743809804134071	0.9970477	0.843985	0.7894593	0.0002759353	4.247123e-05	0.8243372	17.96401	17.73428	0.8368478	18.79478	0.006704958	0.0002813269	16.00499	0.732687	-1.82568616123759
1010	0.171200308389962	0.5	0.507322347722948	0.9999933	0.8206173	0.6295116	0.002060847	0.0007061603	0.733241	17.55124	17.18518	0.9519807	18.40974	4.822298e-05	0	22.1517	0.06197072	-0.879699137304733
1011	0.0138886749278754	0.5	0.75503014344722	0.9897922	0.7876731	0.756027	0.0001226639	2.660509e-05	0.7802533	17.83217	17.55559	0.9666152	18.71363	0.003265593	0	17.36947	0.556668	-1.47473464061444
1012	0.0530143042560667	0.5	0.536944123916328	0.9977016	0.6719232	0.5876763	0.0004925489	0.0001500325	0.6321132	17.0975	16.97	1.08322	18.30173	5.889455e-05	0	22.84551	0.0215275	-0.501593376228839
1013	0.119415871426463	0.5	0.842070126533508	0.9997089	0.929996	0.8789431	0.0001446179	5.208906e-05	0.9053225	18.4083	18.23757	0.6153578	19.11162	0.07301817	0.009169823	10.18611	0.9770083	-2.59690025353692
1014	0.0630431053228676	0.5	0.386981043405831	0.9993435	0.5309062	0.438081	0.0005487908	0.0002475377	0.483518	16.54017	16.57089	1.068334	18.02732	0	0	23.14361	3.957262e-05	0.158913990087657
1015	0.0759693985804916	0.5	0.769278643839061	0.9997088	0.8694104	0.8096895	0.000207053	9.084374e-05	0.836941	18.05676	17.82599	0.824772	18.86748	0.01404188	0.000591716	14.64244	0.8143649	-1.9007382458083
1016	0.0944706026464701	0.5	0.575589515641332	0.9998054	0.7647408	0.6461841	0.0007673808	0.0003550187	0.7018006	17.54622	17.15891	1.042186	18.41241	0.0001034929	0	21.81514	0.0958053	-0.833910652834263
1017	0.151234952034429	0.5	0.423420892842114	0.9999116	0.736664	0.5348151	0.001881801	0.0009406401	0.6353581	16.86571	16.84693	1.073164	18.19898	0	0	23.36965	0.003759398	-0.424910412649414
1018	0.0922775090672076	0.5	0.592187573201954	0.9999502	0.7772062	0.6567121	0.000912909	0.0003084651	0.7222992	17.5625	17.19119	1.028528	18.43743	0.000203666	0	21.40962	0.1225564	-0.929549641849465
1019	0.0557105536106974	0.5	0.563560491614044	0.9997284	0.670835	0.6004606	0.0003677775	5.447929e-05	0.6459042	17.21582	17.01583	1.08323	18.31548	0	0	22.50556	0.03252869	-0.594422723436976
101	0.0238334394991398	0.5	0.147843798622489	0.9916799	0.1817966	0.1602801	6.495376e-05	2.013014e-05	0.1743372	16.02677	16.01346	0.9917643	17.72974	0	0	12.54331	0	2.24200153216964
1020	0.173367362422869	0.5	0.230451085232198	0.9999917	0.5822715	0.340303	0.002648888	0.001133097	0.4582905	16.36035	16.36567	1.059803	17.88485	0	0	20.61415	0	0.463867965259172
1021	0.100679594697431	0.5	0.886584114097059	0.9945683	0.951108	0.9193017	9.742176e-05	1.433325e-05	0.9397309	18.71236	18.55226	0.4402321	19.2796	0.1912459	0.04635004	7.167709	0.9974674	-3.17288730989037
1022	0.0431828303262591	0.5	0.229459848999977	0.9997653	0.3070835	0.251041	0.0002515872	5.208254e-05	0.2832212	16.17479	16.17921	1.078925	17.81427	0	0	17.2829	0	1.14331496765484
1023	0.052651885477826	0.5	0.755214561335742	0.999376	0.8133953	0.772106	0.0001144352	5.229929e-05	0.7917293	17.85558	17.60621	0.9182803	18.73574	0.004840789	0.0002675813	16.64157	0.6436882	-1.40141059525312
1024	0.0169559573289007	0.5	0.200674484856427	0.98608	0.2241987	0.2017596	9.088412e-05	6.809184e-05	0.2208152	16.00165	16.02018	1.031054	17.75255	0	0	15.24935	0	1.90622952218069
1025	0.197798536345363	0.5	0.162633105926216	0.99999	0.5269885	0.2556154	0.003420788	0.001709639	0.3832608	16.24487	16.2403	1.024579	17.81113	0	0	17.12552	0	0.908634752261157
1026	0.0542833073530346	0.5	0.549318421632051	0.9994753	0.6672339	0.5862502	0.0004152609	0.0001279374	0.6285121	17.04205	16.94065	1.080979	18.27492	2.965423e-05	0	22.97349	0.0199446	-0.536216671263034
1027	0.00430940971709788	0.5	0.534360619075596	0.9226326	0.556015	0.5416993	8.326048e-05	3.139366e-05	0.5576771	16.7327	16.7446	1.139072	18.19704	0	0	23.39676	0.005302731	-0.193391713886689
1028	0.1599482846912	0.5	0.281787959113717	0.9998202	0.6213494	0.3853318	0.002730097	0.001153291	0.5004155	16.49629	16.51301	1.081004	17.99104	0	0	21.87254	0	0.204080063768752
1029	0.119122156873345	0.5	0.162251859903336	0.9999017	0.3740008	0.2253885	0.0009338393	0.0004241471	0.2956866	16.11122	16.12508	1.049873	17.77698	0	0	16.02455	0	1.27652766856278
102	0.0832787876483053	0.5	0.279470406472683	0.9992856	0.4522161	0.3452187	0.0005462995	0.0002934536	0.3945786	16.32036	16.35467	1.040918	17.88696	0	0	21.11731	0	0.617536581468383
1030	0.00589592191390693	0.5	0.435468286648393	0.8770366	0.4304907	0.4167931	0.0001576338	9.39527e-06	0.4361694	16.49438	16.51873	1.095486	18.00866	0	0	22.89521	7.914523e-05	0.329039937949529
1031	0.131032751500607	0.5	0.493117658235133	0.9999003	0.7613376	0.5879269	0.001533502	0.0007437154	0.6690344	17.15859	16.98998	1.089339	18.31142	2.598888e-05	0	22.98789	0.02045904	-0.60796480311468
1032	0.0911270136013627	0.5	0.170469342172146	0.9996513	0.30556	0.2086267	0.000464024	0.0002276458	0.2585081	16.09037	16.08699	1.040725	17.75314	0	0	15.31156	0	1.56229853187245
1033	0.0517349228262901	0.5	0.478533152677119	0.9988081	0.5994262	0.5198577	0.0003808712	0.0003025901	0.5552632	16.74234	16.74244	1.120088	18.15277	3.300875e-05	0	23.5338	0.001899486	-0.121709170113566
1034	0.0663757314439863	0.5	0.232896847464144	0.9997299	0.3610012	0.2809075	0.0003627267	0.0001798156	0.3141868	16.18271	16.21036	1.041648	17.82148	0	0	18.6889	0	0.972039965805889
1035	0.0858649757225066	0.5	0.825929733738303	0.9997417	0.905738	0.8608961	0.0001507657	4.705357e-05	0.8847843	18.32723	18.13742	0.6710448	19.04558	0.04854072	0.004980776	11.42362	0.956391	-2.52294896049439
1036	0.10019272249192	0.5	0.269893291778862	0.9996199	0.4389988	0.3241548	0.0006310818	0.0003483641	0.3739019	16.30082	16.3016	1.103147	17.86771	0	0	20.51915	0	0.736839945747612
1037	0.0675776326563209	0.5	0.262847870774567	0.9972492	0.3741789	0.2924793	0.0003904166	0.0001426523	0.333241	16.23884	16.25376	1.01446	17.84337	0	0	19.39294	0	0.864831905706681
1038	0.123393970401958	0.5	0.262175086140633	0.9999369	0.5299763	0.353707	0.001572127	0.0006990606	0.4349624	16.3816	16.40054	1.037491	17.91195	0	0	21.19013	0	0.455289914594096
1039	0.171533641312271	0.5	0.684796321764588	0.9995594	0.9073011	0.7812422	0.001012887	0.0002095828	0.8553225	17.98087	17.76056	0.7687713	18.78279	0.006607785	0.0001526551	16.47206	0.6926395	-1.95877474571964
103	0.0823165596928448	0.5	0.800744855776429	0.9996934	0.8858132	0.8379344	0.0001165029	7.882704e-05	0.8579937	18.1658	17.94992	0.7919041	18.95664	0.0268266	0.002323036	12.91221	0.9095766	-2.28172733373289
1040	0.152795171039179	0.5	0.699282840825617	0.9999883	0.8957855	0.783517	0.0007041525	0.0002267715	0.8447566	17.97613	17.75073	0.7865773	18.7758	0.006493937	0.0002650586	16.39242	0.7046696	-1.7831391129519
1041	0.137536722281948	0.5	0.58071664031595	0.9997136	0.8204195	0.6697288	0.00112389	0.0004539176	0.7506134	17.63465	17.26465	0.9855135	18.4735	0.0001929385	0	20.95566	0.1550851	-0.949109564494204
1042	0.123432578984648	0.5	0.242814667336643	0.9999499	0.4951326	0.3085971	0.001599152	0.000909161	0.3954887	16.29905	16.29955	1.06308	17.86624	0	0	19.62889	0	0.697070072510866
1043	0.187094879150391	0.5	0.50654587354511	0.9999917	0.8357736	0.6366227	0.002273651	0.000769826	0.7401068	17.58767	17.20874	0.9729924	18.40831	0.0001183712	0	21.92149	0.07376336	-0.9710330411254
1044	0.169474588194862	0.5	0.198702326603234	0.999975	0.556945	0.3127776	0.002603306	0.001374741	0.4291848	16.32008	16.33627	1.06563	17.88583	0	0	19.70144	0	0.615460843810024
1045	0.0205825718585402	0.5	0.722288746573031	0.9897503	0.7648991	0.7315714	0.0001181454	0.000158797	0.7448753	17.74062	17.4172	1.016588	18.63106	0.001448601	2.586787e-05	18.63651	0.4270677	-1.14058127982247
1046	0.0388278208207339	0.5	0.81526202224195	0.9993617	0.8637119	0.8294728	0.0001397076	3.435262e-05	0.8500989	18.14267	17.92472	0.7804722	18.93052	0.02203794	0.001580684	13.55336	0.8845271	-2.29776924220461
1047	0.064622985618189	0.5	0.831835060752928	0.995938	0.8987337	0.8589557	0.000167376	2.41349e-05	0.8838742	18.30918	18.11683	0.6608057	19.03348	0.044692	0.004535247	11.6003	0.9554017	-2.5383226314943
1048	0.146531660389155	0.5	0.135058394819498	0.999798	0.3430748	0.186927	0.001077108	0.000601736	0.2583102	15.97876	16.00703	0.9751141	17.72812	0	0	13.72746	0	1.60644780719971
1049	0.176991894328967	0.5	0.261537049338222	0.9999052	0.6169173	0.368953	0.002789308	0.00137132	0.4851998	16.4212	16.43572	1.089476	17.94228	0	0	21.68308	0	0.304785227530594
104	0.119245979189873	0.5	0.851051910966635	0.9999567	0.9448951	0.8939013	0.0001670464	6.117823e-05	0.9178077	18.50993	18.35398	0.5466076	19.17163	0.1028374	0.01566328	9.197685	0.9903047	-2.75179462083483
1050	0.136782093346119	0.5	0.602224581129849	0.999912	0.8313415	0.6791952	0.001333045	0.0004677757	0.7576771	17.65684	17.30925	0.9603723	18.49515	0.0003808073	0	20.71183	0.189632	-1.0399535385634
1051	0.0237504820805043	0.5	0.405046272464097	0.998875	0.4735259	0.4351814	0.0001461759	3.457301e-05	0.4570439	16.50835	16.5234	1.148689	18.01488	0	0	23.18195	3.957262e-05	0.247691622539253
1052	0.0136198016814888	0.5	0.844726791791618	0.8964471	0.8646023	0.8550598	6.889083e-05	6.192557e-06	0.8678275	18.27974	18.07656	0.7238041	19.03156	0.0443051	0.003409845	11.84145	0.9478829	-2.51389283946671
1053	0.139757991861552	0.5	0.502148971147835	0.9996999	0.7715275	0.5964078	0.001480201	0.0007210663	0.6798773	17.1916	17.00935	1.048076	18.30153	0	0	22.74226	0.02627622	-0.680403306338692
1054	0.0744462879374623	0.5	0.405117269605398	0.9996482	0.5678275	0.4687077	0.0005768288	0.0001555158	0.5239019	16.61098	16.62441	1.126406	18.08193	0	0	23.38306	0.0002770083	-0.000562564061451561
1055	0.125163573678583	0.5	0.592431347258389	0.9999068	0.8169173	0.6780066	0.001280233	0.0002972382	0.7579145	17.67842	17.32854	0.9409405	18.49464	0.0005328554	0	20.87661	0.1854373	-1.0920638116283
1056	0.0296313229948282	0.5	0.529557233117521	0.9998805	0.6037	0.5593111	0.0001922109	3.859381e-05	0.5827068	16.8629	16.8298	1.167035	18.23682	0	0	23.25174	0.009774436	-0.287464022382818
1057	0.195462183654308	0.5	0.525183446146548	0.9997115	0.8637713	0.6624788	0.002190493	0.0007525781	0.7688564	17.64856	17.28251	0.9643103	18.45859	0.0001832551	0	21.40263	0.1314602	-1.08218565232817
1058	0.189070382947102	0.5	0.728213639557362	0.9994917	0.9236446	0.8170358	0.0007242844	0.0001885863	0.8723655	18.12346	17.90576	0.7830321	18.89355	0.01553094	0.0005998158	14.54786	0.8498219	-2.30992571133851
1059	0.0648972884751856	0.5	0.539150567911565	0.9998886	0.6817966	0.5931418	0.0004632388	0.0002418084	0.6352988	17.0995	16.96034	1.138638	18.29765	0	0	22.80095	0.02588049	-0.547262836644616
105	0.0655917808879167	0.5	0.140035211108625	0.9997868	0.2384052	0.1712593	0.0002953212	0.0001356032	0.2057182	16.06151	16.06598	1.03769	17.74762	0	0	13.11664	0	1.92801114651656
1060	0.10158837842755	0.5	0.36373320762068	0.9998268	0.6048674	0.448321	0.001269312	0.0005655989	0.5205975	16.54451	16.58024	1.098749	18.04637	0	0	23.26181	3.957262e-05	0.0420116647547026
1061	0.176562840724364	0.5	0.499844072200358	0.9998066	0.822873	0.622787	0.002500179	0.0007062447	0.7329442	17.55755	17.16787	0.9984371	18.39201	0.000120227	0	22.54852	0.05152355	-0.945327601656962
1062	0.116101711289957	0.5	0.808261487074196	0.9992357	0.9342501	0.8639509	0.0003305768	0.0001098739	0.8988326	18.35023	18.16644	0.6426749	19.0532	0.05165512	0.00516763	11.45465	0.9640681	-2.53076527639238
1063	0.0466770579572767	0.5	0.380562831275165	0.998046	0.4859913	0.4118877	0.0003485278	0.0001203525	0.4505144	16.46843	16.49127	1.080674	17.97543	0	0	22.93502	0	0.289502757212391
1064	0.107508599571884	0.5	0.88471662197262	0.9997995	0.958429	0.9158575	0.0001160245	4.337557e-05	0.9361298	18.69178	18.5136	0.4754888	19.26413	0.1750036	0.03831623	7.545429	0.9977444	-3.12968159798243
1065	0.119398873485625	0.5	0.596050971373916	0.99997	0.8129205	0.6723893	0.00114712	0.0002515381	0.7521369	17.65222	17.28589	0.9710781	18.47614	0.0001460387	0	20.98484	0.167867	-1.02423330737848
1066	0.0962007082533091	0.5	0.28100460767746	0.9999286	0.4703008	0.346109	0.0008693832	0.000253936	0.4103878	16.35326	16.35963	1.057518	17.90086	0	0	20.97165	0	0.548777678034005
1067	0.0896106801461428	0.5	0.800022286549211	0.9999086	0.9044123	0.8406696	0.0002392093	7.42672e-05	0.8785516	18.22131	18.01396	0.7237797	18.97023	0.03012536	0.002143998	12.76096	0.9161456	-2.45842821607747
1068	0.162377735879272	0.5	0.181426616199315	0.9997733	0.4918085	0.2748787	0.002166354	0.001041008	0.3775425	16.23865	16.24749	1.090754	17.84771	0	0	18.17928	0	0.889238431091274
1069	0.00510437348857522	0.5	0.158688153885305	0.9982377	0.1819153	0.1629011	4.714768e-05	2.439834e-05	0.1738425	15.9256	15.9553	0.9933795	17.70526	0	0	12.79966	0	2.29125488695243
106	0.0688188252970576	0.5	0.432227653078735	0.9992738	0.5768302	0.4693433	0.0007342086	0.0001718775	0.5264147	16.63609	16.66631	1.058335	18.05623	0	0	23.4648	0.0001582905	-0.0580240235945653
1070	0.061282295268029	0.5	0.886540754139423	0.9967397	0.9340918	0.9095901	6.821125e-05	2.494287e-05	0.9232885	18.63334	18.458	0.5096035	19.24993	0.151433	0.03279036	7.924614	0.995093	-3.03269075379577
1071	0.145064859744161	0.5	0.380817868933082	0.9995668	0.6970716	0.4800232	0.002518069	0.001004394	0.5857143	16.72019	16.7383	1.030721	18.10693	0	0	23.30137	0.0003957262	-0.191447478586019
1072	0.142382257105783	0.5	0.284811019897461	0.9999967	0.5809062	0.3728331	0.002036697	0.001040926	0.4698852	16.46716	16.46816	1.105544	17.96947	0	0	21.54171	0	0.321313043100385
1073	0.1062951664906	0.5	0.438464275933802	0.999426	0.6482192	0.5013791	0.001223638	0.000462975	0.5796201	16.73954	16.73198	1.099251	18.13568	0	0	23.52475	0.001147606	-0.206325724907764
1074	0.00668151862919331	0.5	0.441330703534186	0.8871241	0.4450139	0.4319994	0.0001459616	4.983235e-05	0.4544915	16.52631	16.53378	1.143658	18.03222	0	0	23.08142	0	0.234992495894674
1075	0.0571045200806111	0.5	0.687619835697114	0.9995955	0.791393	0.7323007	0.0002667364	9.693e-05	0.7598932	17.77229	17.45618	0.9991921	18.63858	0.002225167	5.000375e-05	18.60633	0.4280966	-1.25764469490281
1076	0.185773650044575	0.5	0.872672872617841	0.9998033	0.9683419	0.9177219	0.0001806826	4.404538e-05	0.9454689	18.71536	18.55568	0.4225802	19.26802	0.1889456	0.04086637	7.235892	0.9974278	-3.14378712603616
1077	0.182634450588375	0.5	0.270285275019705	0.9999516	0.632687	0.3855359	0.002686367	0.00130361	0.4963247	16.48631	16.51189	1.07443	17.96812	0	0	21.8996	0	0.295150834186905
1078	0.0434117912780494	0.5	0.86874095890671	0.9989468	0.9114365	0.8843696	9.39555e-05	7.814889e-06	0.9024931	18.43765	18.27364	0.6169147	19.1397	0.08672716	0.01250434	9.808508	0.9834191	-2.80520666434722
1079	0.122617467306554	0.5	0.788787314295769	0.9993708	0.917867	0.8376988	0.0003480783	0.0001378444	0.877681	18.20475	18.00043	0.7083714	18.95172	0.02528617	0.001552092	13.0464	0.9098536	-2.45003801747715
107	0.110683106072247	0.5	0.467898615077138	0.9996056	0.6947171	0.5438265	0.001058987	0.0004637219	0.6145825	16.89733	16.84814	1.104087	18.20817	2.84811e-05	0	23.30127	0.005421448	-0.369263819698669
1080	0.132634797459468	0.5	0.585702433995903	0.9996835	0.8239612	0.6762018	0.001218402	0.0003879288	0.7537446	17.66964	17.30894	0.9696818	18.48887	0.0003602046	0	20.87566	0.1758211	-1.07943573266561
1081	0.111578965978697	0.5	0.885814715176821	0.9986077	0.951662	0.9161535	9.819849e-05	2.177042e-05	0.9381678	18.69022	18.52448	0.4558765	19.27409	0.1846477	0.04389047	7.35835	0.9962802	-3.10981365255799
1082	0.019412811845541	0.5	0.570706474781036	0.871483	0.5873961	0.5797454	8.392492e-05	1.47939e-05	0.5928374	16.97493	16.90535	1.115021	18.26683	0.0001010543	0	22.91622	0.0166205	-0.420687936135749
1083	0.0822861775755882	0.5	0.151733125187457	0.999863	0.2873368	0.1934591	0.0004465227	0.0002113178	0.2335576	16.05331	16.06138	1.069774	17.76015	0	0	14.39349	0	1.67087026240212
1084	0.164171196660027	0.5	0.333837400190532	0.9999368	0.6768104	0.4498936	0.002791789	0.0008928357	0.5643055	16.66148	16.67499	1.069345	18.07672	0	0	23.02643	0.0001187178	-0.077073576437676
1085	0.00392576977610588	0.5	0.287440240196884	0.08603699	0.2706173	0.2821141	7.296056e-05	9.681305e-06	0.2960427	16.21829	16.21511	1.069476	17.83413	0	0	18.9763	0	1.05973540722323
1086	0.0571134366560727	0.5	0.688196773082018	0.9977182	0.7882074	0.7335731	0.000268215	7.817534e-05	0.7630985	17.76534	17.44867	0.9909884	18.61849	0.001305352	7.530877e-05	18.48585	0.434349	-1.18897829251155
1087	0.0780303066130728	0.5	0.369237934611738	0.9995481	0.5489315	0.4414964	0.0006148859	0.0002562397	0.4947171	16.5581	16.56423	1.186804	18.05345	0	0	23.14846	3.957262e-05	0.125714852721436
1088	0.0973716148640961	0.5	0.820360355451703	0.9997587	0.9183419	0.856658	0.0001797278	7.72466e-05	0.889355	18.28306	18.09155	0.692805	19.0234	0.04184173	0.004007498	11.7485	0.9501781	-2.54021186907684
1089	0.0994202062487602	0.5	0.829563562385738	0.9996604	0.9098932	0.8633418	0.0001498272	4.256316e-05	0.8920657	18.32797	18.14925	0.629969	19.04537	0.04927587	0.005001522	11.42014	0.9603878	-2.56855611230944
108	0.0272898240480572	0.5	0.688931775279343	0.9997294	0.7670162	0.7220121	0.0002419069	5.650985e-05	0.7488128	17.73637	17.40958	1.006417	18.60596	0.001728363	2.579647e-05	19.13112	0.3799763	-1.13731080058704
1090	0.182620806712657	0.5	0.782489737309516	0.9996119	0.9484962	0.8556331	0.0004699298	0.0001811661	0.9026712	18.30529	18.11927	0.6454472	19.01889	0.04036548	0.003442018	12.02946	0.9497824	-2.61960026448841
1091	0.0909626892767847	0.5	0.121761754900217	0.9999349	0.2548872	0.155798	0.0003998895	0.0003749909	0.1934903	15.95667	15.94981	1.01359	17.70017	0	0	12.10977	0	2.32729116234751
1092	0.18556043910794	0.5	0.830721368826926	0.9999483	0.9600514	0.8914474	0.0002764824	6.397641e-05	0.9299565	18.48276	18.3383	0.5330243	19.15537	0.09579357	0.01397333	9.43055	0.9897507	-2.85588113809061
1093	0.0508447275031358	0.5	0.193238360248506	0.9903839	0.2704393	0.2179985	0.0002525942	5.616888e-05	0.2544321	16.12338	16.13089	1.039727	17.79618	0	0	16.01717	0	1.28862735230903
1094	0.0799982503987849	0.5	0.496475733071566	0.9999106	0.6767313	0.5829474	0.0005449055	0.000169312	0.629165	17.05507	16.95265	1.091398	18.30018	2.923806e-05	0	22.91241	0.01859913	-0.491234839510096
1095	0.174340342357755	0.5	0.511595498770475	0.9997208	0.8179858	0.6189438	0.001902023	0.0008890471	0.7164622	17.48514	17.13337	1.013921	18.37492	7.256719e-05	0	22.23027	0.04843688	-0.788707833728479
1096	0.0108232118654996	0.5	0.25365015566349	0.8820995	0.2645034	0.2528128	0.0001003935	6.982621e-05	0.2675109	16.13389	16.1557	1.069057	17.7956	0	0	17.68617	0	1.25849009608836
1097	0.0462065954692662	0.5	0.110895710624754	0.9916924	0.1481797	0.1226097	9.159845e-05	3.344159e-05	0.1373368	15.94063	15.95495	0.9909178	17.71312	0	0	10.0072	0	2.5502825186186
1098	0.172573841456324	0.5	0.659664347581565	0.9994287	0.8927186	0.7647718	0.001011555	0.0002965603	0.834171	17.9148	17.67761	0.8280656	18.74176	0.004565805	4.432821e-05	17.25026	0.6041551	-1.803846702321
1099	0.0615376957226545	0.5	0.432349171489477	0.9995001	0.5981599	0.4939362	0.0005346169	0.0003167839	0.5393945	16.64448	16.66975	1.137657	18.11961	0	0	23.5096	0.0005540166	-0.0319111385771076
109	0.127001767233014	0.5	0.450227995589376	0.9999583	0.7161258	0.5316756	0.001978862	0.0005021845	0.6305698	16.91669	16.875	1.042795	18.19734	0	0	23.33971	0.003007519	-0.416284556977838
10	0.116792385280132	0.5	0.698010696843266	0.9996807	0.8732885	0.7612071	0.0007258216	0.0002489547	0.8156114	17.88327	17.63678	0.8731784	18.72268	0.004032989	0.0001132862	17.3942	0.5826672	-1.65550401274282
1100	0.0616513043642044	0.5	0.84517546761781	0.997211	0.8908983	0.8626599	9.871935e-05	2.410671e-05	0.8805896	18.3139	18.12479	0.669179	19.04539	0.04879403	0.004997113	11.30049	0.957222	-2.57622987110031
1101	0.127792374836281	0.5	0.600898524187505	0.9999617	0.8321528	0.6942525	0.00113124	0.0003040788	0.7667788	17.70735	17.36734	0.9683677	18.54192	0.0005230996	2.377725e-05	20.25679	0.246023	-1.18858183733159
1102	0.0655440881382674	0.5	0.18831340521574	0.9997756	0.2918283	0.2191109	0.0002400312	0.0001236416	0.2564899	16.08937	16.06496	1.084871	17.7682	0	0	15.93815	0	1.4359751143436
1103	0.170843136264011	0.5	0.715978360362351	0.9998519	0.9184606	0.799071	0.0008970273	0.0003103534	0.8548556	18.03525	17.82304	0.7681139	18.82221	0.009155734	0.0001723432	15.56876	0.7785912	-2.03872374140125
1104	0.105988062964752	0.5	0.452898280322552	0.9996245	0.6782153	0.5289288	0.0009291365	0.0005143908	0.6006925	16.7651	16.77584	1.098976	18.18221	0	0	23.44618	0.002334784	-0.3165048941587
1105	0.190563183045015	0.5	0.883220435865223	0.99991	0.9749901	0.9209387	0.0001787888	6.983078e-05	0.947962	18.72211	18.56825	0.4136007	19.28276	0.1947398	0.04848202	6.963573	0.9978235	-3.09058621831269
1106	0.000858318107202649	0.5	0.530141717754304	0.8381815	0.5345271	0.5252201	7.342523e-05	3.403834e-05	0.5391571	16.71299	16.72462	1.126751	18.16133	0	0	23.47958	0.002651365	-0.0809229094608672
1107	0.106845460971817	0.5	0.234342893399298	0.9996284	0.4626237	0.3078166	0.001424248	0.0004584211	0.3892165	16.33335	16.3296	1.067088	17.85921	0	0	19.52206	0	0.693106988862283
1108	0.112194365123287	0.5	0.47935179527849	0.9996808	0.7153542	0.5588075	0.001325355	0.0004380498	0.6458528	17.02607	16.94721	1.024317	18.24323	0.0001106378	0	23.31345	0.008231104	-0.488324089193917
1109	0.137360333092511	0.5	0.463766548596323	0.9999767	0.7440047	0.5583947	0.001751688	0.0008133855	0.64444	16.99675	16.9364	1.040993	18.24662	0	0	23.28763	0.007637515	-0.494406524580358
110	0.114622354786843	0.5	0.106499283574522	0.9993672	0.2481994	0.1558342	0.000403237	0.0002052273	0.19907	15.97782	15.9832	1.022639	17.73916	0	0	11.93045	0	2.29515899910047
1110	0.12547919661738	0.5	0.205816621147096	0.9999583	0.4455877	0.2653154	0.001364046	0.0008266294	0.3461021	16.16044	16.18447	1.06054	17.80521	0	0	18.09476	0	0.967521659416264
1111	0.113479430088773	0.5	0.628239296935499	0.9998003	0.8306886	0.7038324	0.0009033507	0.0003288125	0.7684013	17.73371	17.40338	0.9677165	18.56754	0.001095682	0	19.73991	0.2874555	-1.11885495825045
1112	0.0985145392362028	0.5	0.141853028908372	0.9999733	0.2711911	0.1911161	0.0004344608	0.0001743969	0.2304313	16.05815	16.0696	1.041499	17.76754	0	0	14.24709	0	1.69465171364736
1113	0.15826457538642	0.5	0.541424424760044	0.9999883	0.8225564	0.643592	0.001746679	0.0006657735	0.7326474	17.59977	17.2068	1.003789	18.41806	0.0001202733	0	21.8338	0.08642659	-0.91139911407488
1114	0.190102201746777	0.5	0.879154714569449	0.9998654	0.9738029	0.9167113	0.0002233477	7.945842e-05	0.9435497	18.69384	18.53419	0.4350113	19.26438	0.1795148	0.03862565	7.54998	0.9979818	-3.11599356846839
1115	0.0487195426598191	0.5	0.59337671417743	0.9996993	0.7174911	0.6347286	0.0004029589	0.0001980282	0.6742382	17.38819	17.08361	1.106446	18.39469	0.0001654625	0	22.00888	0.07578156	-0.734032176241399
