seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
616	0	0.671249000355601	0.5101994	0.7223981	0.7240375	0.0006615169	0.0002306788	0.761575	17.72574	17.38557	1.000276	18.58085	0	0	19.07855	0.3941433	-1.04610455163494
617	0	0.669288455229253	0.700429	0.705184	0.6914809	0.0007721565	0.0002098653	0.7465374	17.61637	17.20244	1.098222	18.47942	0.0008417508	0	20.08746	0.2390186	-0.958718675947234
618	0	0.665694385906681	0.7541842	0.7407994	0.7189992	0.0009178199	6.52184e-05	0.7653344	17.74088	17.42042	1.080975	18.61558	0.003205128	0	18.76909	0.3616937	-1.22562561295302
619	0	0.733333043497987	0.04870336	0.6917293	0.7461548	0.0007568874	0.0003152703	0.7845271	17.76049	17.48336	0.9868736	18.66295	0.002002288	0	17.88108	0.5037594	-1.17917052552415
61	0	0.734746162849478	0.9701386	0.8074792	0.7565739	0.0007993893	0.0001643189	0.8031262	17.78009	17.45994	1.011745	18.68674	0.001960304	0	18.00158	0.5532252	-1.4289415309345
620	0	0.70832892281469	0.4507061	0.7192323	0.7191998	0.000576896	0.0001065705	0.7584092	17.70759	17.36695	1.000858	18.56982	0.0008253095	0	19.07123	0.3628809	-1.16849399132173
621	0	0.697243231721222	0.04143421	0.6208943	0.6783822	0.0009941342	0.0005960013	0.7318955	17.43838	17.13208	1.074658	18.45164	0.0003186743	0	20.40819	0.1832212	-0.729361098963046
622	0	0.746538753341883	0.03491561	0.7039968	0.7506773	0.0007991464	0.0003968322	0.7940245	17.77029	17.44127	1.08172	18.65295	0.003091625	0.0002810568	17.61239	0.5322517	-1.45380545699883
623	0	0.660372417815961	0.8273159	0.6913336	0.6525602	0.00144962	0.0005798409	0.7162643	17.59491	17.19496	1.060685	18.44304	0.0002862049	0	21.36921	0.1179264	-0.809669963876735
624	0	0.666794812120497	0.9373215	0.7129007	0.6619618	0.0009133161	0.0001036714	0.7148793	17.59873	17.24197	0.9465941	18.45352	0.0002775465	0	21.10843	0.1369213	-1.02817917902611
625	0	0.704955878737383	0.4579009	0.6723387	0.6742861	0.001002514	0.0001678392	0.7280075	17.47621	17.13595	1.070641	18.44215	0.0002942908	0	20.57281	0.1717452	-0.669891688868453
626	0	0.74206278626807	0.1726025	0.7271468	0.7481153	0.0006203548	0.0001101211	0.7888801	17.76864	17.52266	0.8714831	18.64437	0.001904762	0	17.73031	0.5081124	-1.22148128500452
627	0	0.690158426179551	0.00236399	0.6210922	0.6792946	0.0006686888	0.000130741	0.7231896	17.56674	17.16067	1.068494	18.4545	0.0003185728	0	20.4353	0.1962802	-0.746293193457903
628	0	0.700469881319441	0.3772317	0.6794618	0.6923118	0.001187659	0.0001456983	0.7544519	17.53494	17.16252	1.169038	18.50187	0.0005824112	0	19.33617	0.2481203	-0.761499033845783
629	0	0.739181442256086	0.880378	0.7433716	0.7093964	0.0006906372	0.000295603	0.7524733	17.71835	17.36511	1.091246	18.57141	0.001863189	0	19.27068	0.3070835	-1.06898347247762
62	0	0.708594229724258	0.4298107	0.6743174	0.6805062	0.0006172406	0.0001251107	0.7146814	17.6491	17.21849	1.09876	18.46489	0	0	20.68381	0.195093	-0.758208208802136
