seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
298	0	0.673350046947598	0.6976744	0.0007679131	17.67857	17.32295	-1.25259240116512
299	0	0.66971898318734	0.6686047	0.0006891625	17.48399	17.17853	-0.836902378574331
29	0	0.705105247627944	0.7180233	0.0007580337	17.67489	17.27723	-1.04016388182836
2	0	0.707960969069973	0.6773256	0.0005753652	17.5737	17.21278	-0.779334121342622
300	0	0.731076794746332	0.7267442	0.0006498856	17.72675	17.48507	-1.31391382693676
301	0	0.722090837918222	0.7819767	0.0009609017	17.72684	17.32096	-1.14167403059258
302	0	0.715173606434837	0.6627907	0.0007966336	17.73223	17.40548	-1.14820367849972
303	0	0.74104386982508	0.7151163	0.000980477	17.74331	17.41903	-1.16996758294343
304	0	0.655723141063936	0.6715116	0.0007917607	17.44094	17.0544	-0.655237755965863
305	0	0.691595250088721	0.7354651	0.0006869671	17.61027	17.25141	-0.842131890263528
306	0	0.715528904856183	0.6627907	0.0007282746	17.73289	17.37617	-1.39220558681973
307	0	0.669278478925116	0.6540698	0.0005566797	17.59935	17.24652	-0.840030284618205
308	0	0.657744838041253	0.6686047	0.000679479	17.58035	17.13297	-0.505777056341486
309	0	0.692048014327884	0.6889535	0.0006720891	17.63246	17.27066	-1.05633847687476
30	0	0.711568788811564	0.7209302	0.0007840014	17.6615	17.28262	-0.868050039938486
310	0	0.707343320804648	0.75	0.0005503063	17.66414	17.32248	-1.11043104277316
311	0	0.726765606040135	0.7965116	0.0008271362	17.7815	17.50636	-1.41293343984307
312	0	0.698368973471224	0.7151163	0.0004704383	17.45467	17.11339	-0.803150589909949
313	0	0.725315721821971	0.6947674	0.0005588979	17.73014	17.36057	-0.917046940192039
314	0	0.669903323613107	0.7151163	0.0008464159	17.30115	17.03771	-0.625663598561654
315	0	0.684359559579752	0.6744186	0.0006524829	17.59493	17.21718	-0.853077211771069
316	0	0.72746928029228	0.7122093	0.00078695	17.76488	17.42462	-1.36230760642556
317	0	0.688029172201641	0.6656977	0.0006464092	17.66064	17.27249	-0.924091686029049
